0.35264735264735264,4 ,2 ,3 ,5 ,6 ,3 ,2 ,4 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,-1,-1,-1,-4,-2,-3,-5,-6,-3,-2,-4,1,0,0,0,0,0
0.35864135864135865,4 ,2 ,3 ,5 ,6 ,3 ,2 ,4 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-4,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,-1,-1,-1,0 ,-2,-3,-5,-6,-3,-2,-4,0,1,0,0,0,0
0.4325674325674326 ,4 ,2 ,3 ,5 ,6 ,3 ,0 ,4 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-4,0 ,-2,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,-1,-1,-1,0 ,0 ,-3,-5,-6,-3,-2,-4,0,0,0,1,0,0
0.4065934065934066 ,4 ,2 ,3 ,5 ,6 ,3 ,4 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-4,-2,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,-1,-1,-1,0 ,0 ,-3,-5,-6,-3,-2,-4,0,0,0,1,0,0
0.40559440559440557,4 ,2 ,3 ,5 ,6 ,3 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,-4,0 ,0 ,0 ,0 ,1 ,0 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,-1,-1,-1,0 ,0 ,-3,-5,-6,-3,-2,-4,1,0,0,0,0,0
0.4015984015984016 ,4 ,2 ,3 ,5 ,6 ,3 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-4,0 ,0 ,-1,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,-2,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,-1,-1,-1,0 ,0 ,-3,-5,-6,-3,-2,-4,1,0,0,0,0,0
0.6063936063936064 ,4 ,2 ,3 ,5 ,6 ,3 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,-2,0 ,0 ,0 ,-4,0 ,0 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,-1,-1,-1,-1,-1,-1,-1,0 ,0 ,-3,-5,-6,-3,-2,-4,1,0,0,0,0,0
0.5324675324675324 ,4 ,2 ,3 ,5 ,6 ,3 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,-2,0 ,0 ,0 ,-4,0 ,0 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,-6,-1,-1,0 ,0 ,-3,-5,0 ,-3,-2,-4,0,0,0,1,0,0
0.4325674325674326 ,4 ,2 ,3 ,5 ,6 ,3 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,-2,0 ,0 ,0 ,-4,0 ,0 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,0 ,-6,-1,0 ,0 ,-3,-5,0 ,-3,-2,-4,1,0,0,0,0,0
0.42157842157842157,4 ,2 ,3 ,5 ,6 ,3 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,-2,0 ,0 ,0 ,-4,0 ,1 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,0 ,-6,-1,0 ,0 ,-3,0 ,-5,-3,-2,-4,0,0,1,0,0,0
0.3516483516483517 ,4 ,2 ,3 ,5 ,6 ,0 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2,0 ,2 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,-4,0 ,1 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,0 ,-6,-1,0 ,0 ,-3,0 ,-5,-3,-2,-4,0,0,0,0,0,1
0.2837162837162837 ,4 ,2 ,3 ,5 ,0 ,6 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2,0 ,2 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,-4,0 ,1 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,-5,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,0 ,-6,-1,0 ,0 ,-3,0 ,0 ,-3,-2,-4,0,1,0,0,0,0
0.3756243756243756 ,4 ,2 ,3 ,5 ,0 ,6 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-4,-1,0 ,0 ,0 ,2 ,0 ,0 ,-5,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,0 ,-6,-1,0 ,0 ,-3,0 ,0 ,-3,-2,-4,0,0,0,0,1,0
0.37462537462537465,4 ,2 ,3 ,0 ,5 ,6 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2,0 ,0 ,0 ,-4,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,0 ,0 ,0 ,2 ,0 ,0 ,-5,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,0 ,-6,-1,0 ,0 ,-3,0 ,0 ,-3,-2,-4,0,0,0,0,1,0
0.3336663336663337 ,4 ,2 ,3 ,5 ,0 ,6 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,-2,0 ,0 ,0 ,-4,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,0 ,0 ,0 ,-5,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,0 ,-6,-1,0 ,0 ,-3,0 ,0 ,-3,-2,-4,0,1,0,0,0,0
0.3596403596403596 ,4 ,0 ,-2,5 ,0 ,6 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,-4,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,0 ,0 ,0 ,-5,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,0 ,-6,-1,0 ,0 ,-3,0 ,0 ,-3,-2,-4,0,0,0,1,0,0
0.18981018981018982,0 ,0 ,4 ,5 ,0 ,6 ,0 ,-4,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,0 ,0 ,0 ,-5,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,-1,-1,-1,0 ,-6,-1,0 ,0 ,-3,0 ,0 ,-3,-2,-4,0,0,0,1,0,0
0.25374625374625376,4 ,0 ,0 ,5 ,0 ,6 ,0 ,-4,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,0 ,0 ,0 ,-5,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-6,0 ,0 ,0 ,-1,-1,-1,-1,0 ,0 ,-1,0 ,0 ,-3,0 ,0 ,-3,-2,-4,1,0,0,0,0,0
0.24675324675324675,4 ,0 ,0 ,5 ,0 ,6 ,0 ,-4,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,-1,0 ,0 ,0 ,-5,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-6,0 ,-3,0 ,-1,-1,-1,-1,0 ,0 ,-1,0 ,0 ,-3,0 ,0 ,0 ,-2,-4,0,0,0,0,1,0
0.33766233766233766,4 ,0 ,0 ,0 ,5 ,6 ,0 ,-4,1 ,1 ,1 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,-1,0 ,0 ,0 ,-5,0 ,0 ,0 ,0 ,0 ,0 ,-1,0 ,-6,0 ,-3,0 ,-1,-1,0 ,-1,0 ,0 ,-1,0 ,0 ,-3,0 ,0 ,0 ,-2,-4,0,0,0,0,0,1
0.3026973026973027 ,4 ,0 ,0 ,0 ,-4,0 ,0 ,0 ,1 ,1 ,1 ,1 ,1 ,6 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,-1,0 ,0 ,0 ,-5,0 ,0 ,0 ,0 ,0 ,0 ,-1,0 ,-6,0 ,-3,0 ,-1,-1,0 ,-1,0 ,0 ,-1,0 ,0 ,-3,0 ,0 ,0 ,-2,-4,0,0,0,0,0,1
0.44655344655344653,4 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,1 ,-5,1 ,1 ,1 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,0 ,-6,0 ,-3,0 ,-1,-1,0 ,-1,0 ,0 ,-1,0 ,0 ,-3,0 ,0 ,0 ,-2,-4,0,1,0,0,0,0
0.4305694305694306 ,-5,2 ,0 ,0 ,6 ,0 ,0 ,0 ,1 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,-1,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1,0 ,-6,0 ,-3,0 ,-1,-1,0 ,-1,0 ,0 ,-1,0 ,0 ,-3,0 ,0 ,0 ,-2,-4,1,0,0,0,0,0
